,store_name,address,taste_score,quantity_score,delivery_score,review,review_time
1253,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,감사합니다 항상 맛있어요 ~~,2023년 7월 16일
1254,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있고 양도 많아요. 육회랑 연어 둘 다 기름지고 맛있어요,2023년 7월 16일
1255,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있어서 술안주로 자주 찾게되네오~,2023년 7월 16일
1256,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,4,"와 역시 넘 맛있아요ㅜㅜ 가서ㅠ먹는거랑 똑같아요 역시,,, 잘먹겠습미다 !!!",2023년 7월 16일
1257,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,마싯서용 리뷰 이벤트 초밥도 굿,2023년 7월 16일
1258,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘 먹었습니다,2023년 7월 16일
1259,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,진짜 맛있고 알차네요!,2023년 7월 16일
1260,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,처음에 봤을 때는 생각보다 양이 적네? 싶었는데 먹다보니까 충분하더라구요! 맛있게 먹었어요ㅎㅎ 다음에도 시킬 의향 있습니당,2023년 7월 16일
1261,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,육비도 맛있고 초밥이 진짜 존맛이에요,2023년 7월 15일
1262,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,꼭드세요 두번드세요 개맛있음,2023년 7월 15일
1263,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"너무너무 신선하고 맛있어요
최고최고
리뷰이벤트도 배달비도 혜자 그 잡채
또 시키러 올게요",2023년 7월 14일
1264,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"너므 맛있어서 여러번 시켜먹고 있습니다.
감사합니다!",2023년 7월 14일
1265,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,존맛 맛있어요 덮밥소스도 그냥 초장이 아니고 더 맛있네요,2023년 7월 14일
1266,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,양 많고 맛있고 가격이 합리적입니다. 다음에도 시키려고요,2023년 7월 14일
1267,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"서비스 육회초밥 육회 양 엄청나네요
잘 먹었습니다",2023년 7월 13일
1268,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,또시켰는데 역시나 넘마시써요,2023년 7월 13일
1269,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,배달도 빠르고 맛있어요,2023년 7월 12일
1270,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,항상 배달빠르고 맛있게 먹고있습니다 최고,2023년 7월 12일
1271,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있어요 양도 적당히 많아서 한끼식사로 딱 좋습니다,2023년 7월 12일
1272,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"늘 맛있게 먹습니다!
소스 노른자 모두 잘 챙겨주시고 서비스로 받은 육회도 덮밥에 넣어서 먹었습니다. 내일 아침에 먹으려고 냉장고에 일부 넣어뒀습니다! 초밥은 크게 기대 안했었는데 맛있네요!ㅎㅎ",2023년 7월 12일
1273,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,배고팠는데 빠르게 주셔서 감사드려요 넘 맛있어서 10분만에 다 먹었어요,2023년 7월 12일
1274,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,배달도 빠르고 맛있어요 사진이 맛없어보이는건 제가 사진을 못찍어서 그래요.. 진짜 맛있어요,2023년 7월 12일
1275,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,3,너무 맛있었는데 배달이 늦었어요…,2023년 7월 12일
1276,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,가성비 최고!  맛도 최고!,2023년 7월 12일
1277,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,신선하고 맛있어요 감사합니다!,2023년 7월 11일
1278,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,되게 맛있게 잘 먹었습니당,2023년 7월 11일
1279,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,너무맛있어서 놀랐어요,2023년 7월 11일
1280,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"일단맛있어요 
비가오는데도 배달 무지빨리왔고요
사진을보면 양이적어보이지만 실제 로먹어보면 양이 괜찮고 포만감 찹니당",2023년 7월 11일
1281,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,4,4,4,괜찮아요. 계란 하나가 상태가 다소 좋지 못했던 점 빼고는 전반적으로 만족합니다.,2023년 7월 11일
1282,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"초밥 둘 다 맛있어요~
맛도 있고 가격도 좋고 배송비도 없는 거나 마찬가지여서 계속 시켜 먹게 되는 것 같아요.
번창하세요~",2023년 7월 11일
1283,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"맛이써여 굿굿


종종 시킬게여",2023년 7월 10일
1284,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,짱맛있어요 굿굿굿굿,2023년 7월 10일
1285,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘 먹었습니다,2023년 7월 10일
1286,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,처음먹어봣는데 여기 대박이네욤… 맛있어요..,2023년 7월 10일
1287,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛잇게 잘 먹엇어여,2023년 7월 9일
1288,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,3,3,3,가성비좋네요 혼술용으로!,2023년 7월 9일
1289,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,4,2,5,기분탓일수도 있는데 평소보다 육회 양이 적은 것 같았습니다. 계란 노른자도 터져서 오구요. 그래도 맛은 있습니다.,2023년 7월 9일
1290,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,혼술 할때 강추 !!!맛있어요,2023년 7월 9일
1291,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,잘먹었습니다 번창하세요,2023년 7월 9일
1292,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,너무 배고파서 못 참게 먹다가 사잔 찍은 거 기억났어요 ㅎㅎ 엄청 맛있는데용 연덮 최고양!,2023년 7월 9일
1293,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,ㅎㅎ ㅋㅋ,2023년 7월 9일
1294,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,술이 술술 넘어가게 하는 안주네요.!,2023년 7월 9일
1295,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게잘먹었어요  양푸짐하고 최고에요,2023년 7월 8일
1296,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,육회 초밥들 너무맛있게 잘먹었습니다,2023년 7월 8일
1297,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있었습니다 감사합니다,2023년 7월 8일
1298,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,불필요한 것 없이 딱 필요한것만 와서 너무 좋았고 가격대비 양도 많아서 갓성비 미쳤네요 너무 좋아요,2023년 7월 8일
1299,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,또시켜먹네요.. 가성비짱,2023년 7월 7일
1300,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘 먹었습니다!,2023년 7월 7일
1301,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘 먹었습니다^^,2023년 7월 7일
1302,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,배달요금 100원이라 자주 시켜요. 가성비 좋아요.,2023년 7월 7일
1303,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,너무 맛있어요. 앞으로 초밥은 여기서 시켜야겠네요.,2023년 7월 7일
1304,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,너무너무 맛있게 잘먹었습니다❤️,2023년 7월 6일
1305,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,육회비빔밥 넘 맛있어요,2023년 7월 6일
1306,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘 먹었습니다 !!,2023년 7월 6일
1307,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,근본 가득.,2023년 7월 6일
1308,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,3,4,5,캔사이다가 구성에 있었는데 배달이 안왔네요…,2023년 7월 5일
1309,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"정말 맛있었습니다 비오는날인데도 불구하고 친절하게 메뉴를 다시 전달 해주신것에대해 감동이었습니다
다음에도 시켜먹을께요",2023년 7월 5일
1310,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"감사히 잘 먹었습니다 안전하게배송왔구요
잘포장해주셔서 감사합니다  다음에도 주문할께요 가게 많이 번창 하길 기도하겠습니다",2023년 7월 5일
1311,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,사장님 너무 친절하시고 다 너무 맛있었어요 최고입니다,2023년 7월 5일
1312,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,너무너무 맛있었습니다 다음에도 또 시켜먹을게요.,2023년 7월 5일
1313,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,하 스테이크 초밥도 맛있네..,2023년 7월 5일
1314,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,양도 많고 정말 맛있어요! 배달도 빨리왔구요..!,2023년 7월 5일
1315,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛낫어요!!!!!!!!,2023년 7월 5일
1316,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,요즘 매일 시켜먹어요 !!,2023년 7월 4일
1317,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,시킬때마다 맛있어서 자주 시켜먹고있습니다 최고에요b,2023년 7월 4일
1318,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,너무너무 맛있어요 ~~~!!!,2023년 7월 4일
1319,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,정말 맛있고 구성도 좋아요,2023년 7월 4일
1320,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,마시써용 !!!!!!,2023년 7월 3일
1321,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,단골될 것 같아요 맛있어요~,2023년 7월 3일
1322,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,잘 먹었습니다~~~~,2023년 7월 3일
1323,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"잘 먹었네요 
양은 그럭저럭 해요",2023년 7월 3일
1324,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,가성비 괜찮은 것 같아용,2023년 7월 2일
1325,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,진짜 입에서 살살 녹아요!,2023년 7월 2일
1326,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,구성도 너무 좋고 맛있게 잘 먹었습니다!!!!,2023년 7월 2일
1327,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,완전 맛있고 양도 많았어요!! 초밥 진짜 맛있어용,2023년 7월 2일
1328,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,육비랑 초밥먹고싶어서 시켰어요 가격도 좋고 존맛,2023년 7월 2일
1329,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,가성비도가성비지만 맛두 훌륭하네요,2023년 7월 2일
1330,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,새벽에 주문했는데 배송도 빠르고 무엇보다 시원하고 맛있었어요 행복한 밤을 보냈습니다 많이 파세요,2023년 7월 1일
1331,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,정말 맛있었습니다 다음에도 시켜먹을께요,2023년 7월 1일
1332,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,양도 많고 맛있습니다,2023년 7월 1일
1333,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘 먹었어요 ㅎㅎ,2023년 7월 1일
1334,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"확실히 육회상태가 너~~~무 좋았어요 
고소해서 딱히 소스 필요 없이 먹어도 돼요 
재주문 의사 1000% 있습니다",2023년 7월 1일
1335,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,지나가다 보고 처음 먹어봣는데 육회가 진짜 맛있어요! 다음에는 육회초밥으로 먹으려구요,2023년 6월 30일
1336,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,3,2,"무지 맛있었어요. 근데 육회바른연어 쫄면 좋아하는데 다른 지점보다 양이 좀 적은듯한 생각이 들었어요. 그리구 기본 락교가 없나요 원래..? 그리고 연어초밥 시켰는데 간장도 없고요.. 
배달은.. 예상보다 15분 정도 늦어서 80분인가 85분 걸렸는데 이건 가게탓은 아닌듯 하고요~",2023년 6월 30일
1337,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"육바연, 맛있어요~
세 개 중 하나는 끄트머리 밥이었는지 좀 딱딱했지만 괜찮았습니다.
육덮도 서비스로 받은 육회 넣으니 딱!",2023년 6월 30일
1338,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,처음 시켰지만 맛있게 잘 먹었습니다,2023년 6월 30일
1339,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,육회를 적당한 가격에 즐길수 있다는게 정말 좋아요,2023년 6월 30일
1340,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘~~~~~~~~ 먹었습니다^^,2023년 6월 30일
1341,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,잘먹었습니다 ㅎㅎ,2023년 6월 29일
1342,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"사진첨부가 왜 안되는지 모르겠지만
맛있어요 양도 많아요
근데 리뷰이벤트 받으면 사이다는 같이 안 주시나봐요
구성에는 들어가 있는 건데",2023년 6월 29일
1343,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게.잘먹었슴다~,2023년 6월 29일
1344,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,항상 먹는곳입니다 너무 맛있어요~~~~ 자주시켜먹을게요,2023년 6월 29일
1345,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,잘 먹었습니다 맛있어요!,2023년 6월 29일
1346,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,너무 맛있어요~~~또 주문 할께요!,2023년 6월 28일
1347,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"또먹고싶어서 재주문
육회랑 육사시미 푸짐하게 먹을수있어서 좋아요
육사시미소스가 특히 맛있어용 굿굿",2023년 6월 28일
1348,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,어째서 별점이 5점까지밖에 없는 걸까요?,2023년 6월 28일
1349,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,연어초밥이 엄청 맛있더라구요! 수저 요청했는데 안 와서 밥 못 먹을뻔했지만 맛있어서 좋았습니다,2023년 6월 28일
1350,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛잇어요.,2023년 6월 28일
1351,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있어요 최고 ~!,2023년 6월 28일
1352,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,오늘도 너무너무 맛있어요 감사합니다~~,2023년 6월 26일
1353,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"며칠전 너무 맛있게 먹어서 생각나서 또 시켰습니다
배달도 정말 빠르게 오고 맛있네요",2023년 6월 26일
1354,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘먹었습니다~,2023년 6월 25일
1355,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"날이 너무 더워서 달큰 시원한 음식이 먹고싶었어요
너무 맛있어요! 보자마자 군침이 싹 돌고~
다음번 주문할 땐 육회 연어 초밥도 먹어보려구요!",2023년 6월 25일
1356,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,여기가성비가 말이안되게 좋아요,2023년 6월 25일
1357,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,오늘부터 여기서만 시켜먹습니다,2023년 6월 25일
1358,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘 먹었습니다!,2023년 6월 24일
1359,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"육회랑 연어 같이 파는 곳 너무 귀한데 신규로 생겨서 좋아효,, 맛있게 잘 먹었습니다",2023년 6월 24일
1360,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 잘 먹었습니다,2023년 6월 24일
1361,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,역시 너무 맛있어요ㅠㅠㅠㅠ잘먹었습니다 감사합니다!!,2023년 6월 24일
1362,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,유부초밥 맛있게먹었네요,2023년 6월 23일
1363,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,2,2,5,"육회상태가 다 으스러져있고 조각나있고
안좋습니다",2023년 6월 23일
1364,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있어요!!!짱짱!!!.,2023년 6월 23일
1365,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,약간.........음저번부터...,2023년 6월 22일
1366,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"생각보다 양도 푸짐하고 배달도 빠르게 왔어요~
구성이 다채로워서인지 야식으로 술안주로 딱인듯 하네요 ㅎ
고기 질도 좋은 것 같구 소스도 다 맛있어요ㅠ
치즈가 좀 적은 게 아쉽지만 그래도 좋습니다~",2023년 6월 22일
1367,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"요즘 최애 음식점!!
이번에도 잘 먹었습니다~^^",2023년 6월 22일
1368,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,배달도 빨리오고 육회 오랜만에 먹어보는데 넘 맛있었습니다! 잘먹었습니다,2023년 6월 22일
1369,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,정말 너무 맛있어요 역대급 입니다,2023년 6월 21일
1370,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있어요 체고입니댜!!!,2023년 6월 21일
1371,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"1인분도 배달해주시고 맛있어요.
좋아요.",2023년 6월 21일
1372,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"비오는날인데 예상시간보다 빨리 배달왔어요
빨리먹고픈 마음에 초밥하나 먹고 찍었네요, 배고파서 처음보면 양이 적은 것 같지만 다먹고 나면 든든합니다^^",2023년 6월 21일
1373,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,4,3,다음에는 간징주세용!,2023년 6월 21일
1374,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,연어 육회조합이 미쳤으,2023년 6월 20일
1375,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,너무 맛있었습니다~~,2023년 6월 20일
1376,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"이번에도 맛있게 잘 먹었습니다 너무 맛있어요
👍👍 또 시킬게요 번창하세요~!!",2023년 6월 20일
1377,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"알찬구성 훌륭한 맛 가격
정말 맛잇게 기분좋게 잘먹엇어요",2023년 6월 20일
1378,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"배달, 서비스, 맛 모두 최고예요!!!!사장님 번창하세요 감사합니다ㅎㅎ",2023년 6월 20일
1379,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,처음 시켜 먹어봤는데 입에서 살살 녹아요!,2023년 6월 19일
1380,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있게 먹었습니다!! 또 시킬게요,2023년 6월 19일
1381,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"스테이크 초밥이랑 육회 초밥 맛있어요~
잘 먹었습니다 ^^",2023년 6월 19일
1382,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,개맛있어요 ㄷㄷㄷㄷㄷ,2023년 6월 19일
1383,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,한 달 동안 벌써 10 그릇째,2023년 6월 19일
1384,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있어요 👍👍👍👍👍,2023년 6월 19일
1385,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,완전 맛있어요ㅠㅠㅠㅠ 새로 오픈했다고 해서 시켜봤는데 존맛탱입니다..!!!!!!!!,2023년 6월 19일
1386,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있고 배달이라고 퀄도 안떨어지고 너무 잘먹었습니다,2023년 6월 19일
1387,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,푸짐하게 잘먹었슺니다요,2023년 6월 19일
1388,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"이번에도 맛있었습니다~
스테이크 초밥도 맛있네요 ㅎㅎ
다만 쫄면 양념장이 조금 부족해요ㅠ
그래도 맛있으니 별5개!!
잘 먹었습니다~",2023년 6월 19일
1389,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있어요...ㅋㅋㅋ,2023년 6월 19일
1390,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있어요! 소스도 맛있구 좋아요,2023년 6월 18일
1391,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"리뷰이벤트 때문에가
아니라 정말 신선하고 맛있었습니다 강추합니자",2023년 6월 18일
1392,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,또 시켜먹었는데 역시 맛있네용,2023년 6월 18일
1393,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,4,5,4,"연어 육회 초밥 맛있었어요. 연어와연어초밥은 기름기도 적당하고 부드럽고  육회는 좀 익힌게 훨씬 맛있더라구요. 근데 육사시미는 참.. 위에는 좋은거 주시고 밑에는 장난처럼 까신건가요? 육사시미 맞나요? 익혀주셨어요? 위에만 봤을때는 여기 진짜 맛집이다. 좋은거만 주시려고 했네 했습니다. 전화로 따지려다가 남편이 그래도 좋은거 주실려고 했네 하면서 말렸어요.
근데 이건 아니잖아요. 육사시미입니다. 애가 마르고 퍽퍽해요. 생이 아닙니다. 시간 되보이고 너무 달라요. 사장님은 어떠신 생각으로 보내신걸지 몰라도 이건 아니예요.",2023년 6월 18일
1394,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,4,5,5,맛있어용 담에 또 시켜 먹을게요,2023년 6월 18일
1395,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,너무 맛있어서 어제 먹고 오늘 또먹습니다 ㅜㅜ 사장님 저 살찌면 안돼요... 흑흑,2023년 6월 18일
1396,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,진짜 최곱니다.. 너무 맛있고 양도 많아요!! 요청도 잘 들어주시고.. 재주문 의사 100%입니다. 맛있는 음식 만들어주셔서 정말 감사합니다!!,2023년 6월 18일
1397,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,양도 진짜 많고 맛있어요,2023년 6월 17일
1398,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,깜빡하고 리뷰가 늦었네요 가성비좋고 맛있었어요!,2023년 6월 17일
1399,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있습니다 !!!!!!!!,2023년 6월 17일
1400,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,싸고 양많고 맛있습니다! 다먹고 한번 더시킬까 고민을 한참했네요 ㅋㅋㅋ 너무 맛있습니다!!!,2023년 6월 17일
1401,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,은근히 푸짐해서 놀랐어요~^^ 평생 육회연어 안시켜먹었는데 담에도 더 시켜먹을게요. 별미네요 혼자먹기 딱 좋아요.,2023년 6월 17일
1402,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,"진짜 맛있게 먹었네요~
섭스로 주신 육회 초밥도 맛있었어요 ㅎㅎ
또 주문할게요!!",2023년 6월 17일
1403,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,유부초밥 올타임레전드,2023년 6월 17일
1404,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,생연어/육회초밥 맛있어요 근데 스테이크초밥은 다 버렸어요 요즘탄거 암걸린다구 안먹는데 사진보시면 먹구싶은맘 안생기네요 다버렸음 배달 친절하구 일찍왔어요,2023년 6월 16일
1405,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있어요 다음에 또 주문할게요,2023년 6월 16일
1406,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,배달도 빠르고 잘먹었ㅅ습니다 너무 맛있어요!,2023년 6월 16일
1407,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,맛있었어요 최고 ~!,2023년 6월 15일
1408,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,정말 맛있어요~근데 곱배기는 덮밥 초장을 더 주셔야 합니다 부족하더라구요,2023년 6월 15일
1409,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,오늘도맛나게먹었습니다,2023년 6월 14일
1410,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,진짜 맛있어요 개인적으로 타 지점보다 맛있습니다. 양은 진짜 많아요,2023년 6월 14일
1411,육회바른연어-화양점,서울특별시 광진구 화양동 18-24 1층,5,5,5,양도많고 맛있게 잘먹었어요,2023년 6월 14일
